time,event_name,gender,product_id,category_id,category_name,brand,price,user_id,session,category_1,category_2,category_3,Label,results
2022-12-23 19:49:27+09,view,Male,5861760,wy07nao0,appliances.environment.vacuum,emil,71.43,10.42.0.1-10.42.0.42-53-46356-17,9514c85b-9bb9-4b30-845d-e694705d598a,appliances,environment,vacuum,1,1
2022-12-23 19:49:51+09,view,Female,5855091,i948aq4b,furniture.bathroom.bath,Not defined,7.14,8.0.6.4-8.6.0.1-0-0-0,a3c12ebe-07ac-43e6-bc71-dbe5ace7a158,furniture,bathroom,bath,0,0
2022-12-23 19:50:04+09,view,Male,5912858,ut9uxu3d,furniture.bathroom.bath,Not defined,5.87,10.42.0.211-23.194.140.226-60554-80-6,a3c12ebe-07ac-43e6-bc71-dbe5ace7a158,furniture,bathroom,bath,1,1
2022-12-23 19:50:20+09,view,Male,5885588,g2f151oc,appliances.environment.vacuum,polarus,79.21,172.217.9.238-10.42.0.151-443-57814-6,b4926c23-413d-4618-ad38-de860d15ad9e,appliances,environment,vacuum,1,1
2022-12-23 19:52:29+09,view,Male,5913319,jkagq2qk,furniture.bathroom.bath,naturmed,16.51,10.42.0.42-52.192.237.93-37101-443-6,969e207a-f178-484e-8007-9049119a54be,furniture,bathroom,bath,1,1
2022-12-23 19:53:16+09,cart,Female,5912857,n3zw34fh,furniture.bathroom.bath,Not defined,5.87,10.42.0.211-10.42.0.1-59986-53-17,29995788-f3ad-4f73-8468-ed413e4c5cf9,furniture,bathroom,bath,0,0
2022-12-23 20:04:00+09,view,Female,5913319,zwbc7nnn,furniture.bathroom.bath,naturmed,16.51,10.42.0.211-14.29.93.254-39522-80-6,262feaf8-9113-4bb1-b47a-92f112a81ca8,furniture,bathroom,bath,0,0
2022-12-23 20:04:59+09,view,Male,5855507,bhlnwu69,appliances.environment.vacuum,max,79.21,209.85.144.139-10.42.0.211-443-39235-6,87baed69-21cb-4fbf-b73e-c947a11d0f24,appliances,environment,vacuum,1,1
2022-12-23 20:05:33+09,view,Female,5774248,luzi6tfw,furniture.living_room.cabinet,Not defined,79.35,172.217.3.99-10.42.0.211-443-45427-6,84a227cc-2ea8-48d1-b8b0-5608e2111dcb,furniture,living_room,cabinet,0,0
2022-12-23 20:05:59+09,view,Male,5884577,4azsywuu,appliances.environment.vacuum,max,47.46,180.163.255.159-10.42.0.151-80-53320-6,122db8a4-532a-452c-ba6f-5efa6ed8ca41,appliances,environment,vacuum,1,1
2022-12-23 20:11:57+09,view,Male,5855507,vblgotjn,appliances.environment.vacuum,max,79.21,10.42.0.151-10.42.0.1-13235-53-17,d78f2662-9084-4a49-8d72-29130baf24c9,appliances,environment,vacuum,1,1
2022-12-23 20:13:08+09,view,Female,5774248,rxbcuseq,furniture.living_room.cabinet,Not defined,79.35,10.42.0.151-10.42.0.1-27627-53-17,9a221771-9c31-42d6-a896-1a00c22b954c,furniture,living_room,cabinet,0,0
2022-12-23 20:18:12+09,view,Male,5810081,1r65yam5,furniture.living_room.cabinet,irisk,98.41,10.42.0.211-104.97.95.172-36362-80-6,0ef6d117-0652-4ce0-9509-98cd6fa50f1e,furniture,living_room,cabinet,1,1
2022-12-23 20:18:46+09,view,Male,89343,elffac88,furniture.living_room.cabinet,Not defined,299.81,10.42.0.211-106.11.129.143-52947-80-6,c6abb7b1-7913-4552-9a49-836f6ca63e67,furniture,living_room,cabinet,1,1
2022-12-23 20:19:55+09,view,Male,5856194,jid2pfhz,furniture.bathroom.bath,runail,54.76,10.42.0.151-10.42.0.1-58336-53-17,acbf58aa-4975-47c7-ab3a-32b839bd62f8,furniture,bathroom,bath,1,1
2022-12-23 20:20:43+09,view,Female,5810081,u70p2q58,furniture.living_room.cabinet,irisk,98.41,220.181.7.190-10.42.0.151-443-40080-6,27a7fdba-f41e-4c49-bf84-aba6cce3fa3c,furniture,living_room,cabinet,0,0
2022-12-23 20:26:01+09,view,Female,5774248,vv03koi8,furniture.living_room.cabinet,Not defined,79.35,10.42.0.211-64.71.142.124-52949-443-6,acbf58aa-4975-47c7-ab3a-32b839bd62f8,furniture,living_room,cabinet,0,0
2022-12-23 20:28:04+09,view,Male,89343,bfmng0fq,furniture.living_room.cabinet,Not defined,299.81,157.55.56.174-10.42.0.42-40022-46360-17,71124d3a-c493-42e8-8bf1-fb1456d058c3,furniture,living_room,cabinet,1,1
2022-12-23 20:27:52+09,view,Female,5896431,do5c85ad,appliances.environment.vacuum,jessnail,53.17,183.79.250.123-10.42.0.42-443-47689-6,1457a61e-6327-42e7-b356-c02b28e0cd7d,appliances,environment,vacuum,0,0
2022-12-23 20:28:07+09,view,Male,5856193,smueertk,furniture.living_room.cabinet,runail,82.54,10.42.0.42-123.59.190.237-44620-80-6,acbf58aa-4975-47c7-ab3a-32b839bd62f8,furniture,living_room,cabinet,1,1
2022-12-23 20:43:59+09,view,Male,5915205,dhkd7omo,appliances.personal.hair_cutter,babyliss,31.08,183.79.248.124-10.42.0.211-443-40426-6,0573982f-759c-4cb6-b5ca-a05ef37ead2b,appliances,personal,hair_cutter,1,1
2022-12-23 20:44:08+09,view,Male,5823936,27859c2f,appliances.environment.vacuum,polarus,57.94,10.42.0.211-119.146.74.34-35339-80-6,6e1de582-5484-48a8-99b9-738550eb4b1b,appliances,environment,vacuum,1,1
2022-12-23 20:44:28+09,view,Male,5856191,ueuz99pl,appliances.environment.vacuum,runail,24.44,203.205.144.183-10.42.0.151-80-53198-6,caa63377-5757-4f12-b1b0-8d17b9e411fd,appliances,environment,vacuum,1,1
2022-12-23 20:45:03+09,view,Female,5884577,vw8xjo9t,appliances.environment.vacuum,max,47.46,172.217.10.138-10.42.0.211-443-47364-6,ba1f9082-acb5-47db-8641-617576e3228f,appliances,environment,vacuum,0,0
2022-12-23 20:45:11+09,view,Male,5395,bnnl700a,appliances.environment.vacuum,runail,30.95,10.42.0.151-40.117.100.83-53515-443-6,caa63377-5757-4f12-b1b0-8d17b9e411fd,appliances,environment,vacuum,1,1
2022-12-23 20:45:36+09,view,Female,5885592,h640qddv,appliances.environment.vacuum,polarus,59.52,182.22.31.124-10.42.0.211-443-57820-6,6e1de582-5484-48a8-99b9-738550eb4b1b,appliances,environment,vacuum,0,0
2022-12-23 20:46:07+09,view,Female,5810084,er3mnkyf,appliances.environment.vacuum,irisk,24.6,219.142.78.162-10.42.0.211-80-52991-6,dd71a931-93e9-46bb-8fb3-e60e9ef555b4,appliances,environment,vacuum,0,0
2022-12-23 20:46:56+09,view,Male,5856191,m71xkuo9,appliances.environment.vacuum,runail,24.44,172.217.11.10-10.42.0.151-443-53009-6,caa63377-5757-4f12-b1b0-8d17b9e411fd,appliances,environment,vacuum,1,1
2022-12-23 20:47:08+09,view,Male,5395,gwd8qin6,appliances.environment.vacuum,runail,30.95,180.76.141.48-10.42.0.151-80-43411-6,caa63377-5757-4f12-b1b0-8d17b9e411fd,appliances,environment,vacuum,1,1
2022-12-23 20:47:43+09,view,Male,5854573,3datxv8j,appliances.environment.vacuum,jessnail,46.83,192.229.173.173-10.42.0.42-443-42180-6,caa63377-5757-4f12-b1b0-8d17b9e411fd,appliances,environment,vacuum,1,1
2022-12-23 20:58:25+09,view,Female,5855507,zk3dp8i6,appliances.environment.vacuum,max,79.21,10.42.0.1-10.42.0.42-53-37871-17,2eb50936-19b0-4ea5-9857-f1d1f4093f6b,appliances,environment,vacuum,0,0
2022-12-23 21:07:53+09,cart,Female,5855507,6z7rt5dd,appliances.environment.vacuum,max,79.21,198.11.189.2-10.42.0.151-443-36895-6,2eb50936-19b0-4ea5-9857-f1d1f4093f6b,appliances,environment,vacuum,0,0
2022-12-23 21:08:11+09,view,Female,5856191,rsycde29,appliances.environment.vacuum,runail,24.44,203.205.158.61-10.42.0.211-80-59919-6,c346c6dd-97bd-4b79-add7-4e95f9c90338,appliances,environment,vacuum,0,0
2022-12-23 21:08:22+09,view,Female,5884577,v0na73zt,appliances.environment.vacuum,max,47.46,10.42.0.151-36.110.213.49-52299-443-6,ba1f9082-acb5-47db-8641-617576e3228f,appliances,environment,vacuum,0,0
2022-12-23 21:08:58+09,view,Female,89343,kt9ja8nc,furniture.living_room.cabinet,Not defined,299.81,173.241.242.143-10.42.0.211-443-48826-6,9f106815-10ff-4658-9ab3-2a6da2902423,furniture,living_room,cabinet,0,0
2022-12-23 21:09:20+09,view,Female,5774248,p8b3ini4,furniture.living_room.cabinet,Not defined,79.35,157.240.18.36-10.42.0.211-443-36312-6,92025ae8-716e-4a5c-ad63-a4dad35ec278,furniture,living_room,cabinet,0,0
2022-12-23 21:09:57+09,view,Male,5810083,5m4lcl0k,appliances.environment.vacuum,irisk,24.6,172.217.11.42-10.42.0.151-443-39138-6,6072c957-7930-4f9a-9fc2-dc405efe436c,appliances,environment,vacuum,1,1
2022-12-23 21:10:00+09,view,Female,5395,vip4jtlv,appliances.environment.vacuum,runail,30.95,206.108.0.131-10.42.0.211-123-39666-17,c346c6dd-97bd-4b79-add7-4e95f9c90338,appliances,environment,vacuum,0,0
2022-12-23 21:10:10+09,view,Male,5810083,2tpy5jva,appliances.environment.vacuum,irisk,24.6,10.42.0.211-36.248.26.152-59351-80-6,53dbaba1-7d9b-4042-8257-afc847ed1e9f,appliances,environment,vacuum,1,1
2022-12-23 21:10:37+09,cart,Female,5831153,stgj6olw,furniture.bathroom.bath,Not defined,4.95,192.229.163.180-10.42.0.211-443-50432-6,97c61c26-cc29-4b3e-8d80-c68e50a3c622,furniture,bathroom,bath,0,0
2022-12-23 21:10:15+09,view,Male,5810083,75ytw7ez,appliances.environment.vacuum,irisk,24.6,216.58.219.195-10.42.0.211-443-41091-6,53dbaba1-7d9b-4042-8257-afc847ed1e9f,appliances,environment,vacuum,1,1
2022-12-23 21:10:15+09,view,Male,5856191,jseyjnqg,appliances.environment.vacuum,runail,24.44,10.42.0.151-64.71.142.124-40203-80-6,43a83af2-5801-4a44-bdcb-bfc171cad3ea,appliances,environment,vacuum,1,1
2022-12-23 21:10:40+09,view,Male,5884577,u7lz3spe,appliances.environment.vacuum,max,47.46,10.42.0.42-123.151.79.150-45204-80-6,ec0928e2-e8c2-4ad5-938b-2ffe4c4a0b71,appliances,environment,vacuum,1,1
2022-12-23 21:11:43+09,remove_from_cart,Female,5855507,aispd34b,appliances.environment.vacuum,max,79.21,10.42.0.211-10.42.0.1-11331-53-17,2eb50936-19b0-4ea5-9857-f1d1f4093f6b,appliances,environment,vacuum,0,0
2022-12-23 21:12:09+09,view,Female,5855508,3a1qde41,appliances.environment.vacuum,max,95.08,216.58.219.202-10.42.0.211-443-49874-6,ec0928e2-e8c2-4ad5-938b-2ffe4c4a0b71,appliances,environment,vacuum,0,0
2022-12-23 21:12:51+09,view,Male,5395,7ecliy9q,appliances.environment.vacuum,runail,30.95,203.205.158.62-10.42.0.42-80-52240-6,91a56a4b-0d31-4080-8ced-eddeb9ffd8d4,appliances,environment,vacuum,1,1
2022-12-23 21:13:13+09,view,Female,5732026,krzhxu1p,furniture.bathroom.bath,domix,4.16,172.217.6.234-10.42.0.211-443-60179-6,97c61c26-cc29-4b3e-8d80-c68e50a3c622,furniture,bathroom,bath,0,0
2022-12-23 21:13:28+09,view,Male,5884578,kzhj0efp,appliances.environment.vacuum,max,63.33,172.217.9.238-10.42.0.211-443-55951-6,ec0928e2-e8c2-4ad5-938b-2ffe4c4a0b71,appliances,environment,vacuum,1,1
2022-12-23 21:14:07+09,view,Male,5831153,cpc8i54y,furniture.bathroom.bath,Not defined,4.95,10.42.0.211-115.239.210.141-58894-443-6,97c61c26-cc29-4b3e-8d80-c68e50a3c622,furniture,bathroom,bath,1,1
2022-12-23 21:14:53+09,remove_from_cart,Female,5831153,58czem0j,furniture.bathroom.bath,Not defined,4.95,10.42.0.211-10.42.0.1-15885-53-17,97c61c26-cc29-4b3e-8d80-c68e50a3c622,furniture,bathroom,bath,0,0
2022-12-23 21:14:53+09,remove_from_cart,Female,5831153,3xjnpkqp,furniture.bathroom.bath,Not defined,4.95,10.42.0.42-37.1.204.175-45207-80-6,97c61c26-cc29-4b3e-8d80-c68e50a3c622,furniture,bathroom,bath,0,0
2022-12-23 21:28:47+09,view,Female,5855507,na7z92i8,appliances.environment.vacuum,max,79.21,151.101.1.144-10.42.0.211-443-55136-6,75041128-3495-4cea-976f-7eb763b66edc,appliances,environment,vacuum,0,0
2022-12-23 21:29:43+09,view,Male,5915205,f0dq94j1,appliances.personal.hair_cutter,babyliss,31.08,10.42.0.151-27.221.30.26-44157-443-6,7780a357-9b21-4275-82f8-49c165457b47,appliances,personal,hair_cutter,1,1
2022-12-23 21:30:55+09,view,Female,5856191,4s71mh8j,appliances.environment.vacuum,runail,24.44,10.42.0.42-103.235.46.211-32954-443-6,0860da38-92b4-496d-adfa-c6fa1e8b8fbb,appliances,environment,vacuum,0,0
2022-12-23 21:31:31+09,view,Male,5854573,4ixp5cni,appliances.environment.vacuum,jessnail,46.83,10.42.0.211-66.198.24.243-52175-80-6,0860da38-92b4-496d-adfa-c6fa1e8b8fbb,appliances,environment,vacuum,1,1
2022-12-23 21:32:37+09,view,Female,5856191,x7wg7e9s,appliances.environment.vacuum,runail,24.44,10.42.0.1-10.42.0.42-53-29466-17,0860da38-92b4-496d-adfa-c6fa1e8b8fbb,appliances,environment,vacuum,0,0
2022-12-23 21:34:51+09,view,Female,5746848,s95pfsyp,furniture.bathroom.bath,irisk,54.76,10.42.0.211-59.38.112.48-43465-443-6,170668b9-4bd0-4ec2-8f1c-cb42246c5ea4,furniture,bathroom,bath,0,0
2022-12-23 21:34:54+09,view,Female,5771614,utglk4af,furniture.living_room.cabinet,kosmekka,150.79,10.42.0.211-54.230.36.186-34541-443-6,424ab330-1eea-4091-a3f2-fa865781d260,furniture,living_room,cabinet,0,0
2022-12-23 21:36:02+09,view,Female,5746846,gvfz6qio,furniture.bathroom.bath,irisk,52.7,10.42.0.211-10.42.0.1-39812-53-17,170668b9-4bd0-4ec2-8f1c-cb42246c5ea4,furniture,bathroom,bath,0,0
2022-12-23 21:36:32+09,view,Male,5846745,3gd1w2kn,appliances.environment.vacuum,Not defined,21.57,10.42.0.42-63.251.88.56-45348-443-6,03b87849-1a62-4fda-b57b-9f7c043bd957,appliances,environment,vacuum,1,1
2022-12-23 21:38:01+09,view,Male,5884577,9011s995,appliances.environment.vacuum,max,47.46,172.217.10.130-10.42.0.211-443-46374-6,9f6f237e-7688-438b-9d96-e6e0f946a0fb,appliances,environment,vacuum,1,1
2022-12-23 21:40:16+09,view,Female,5746846,icp9d998,furniture.bathroom.bath,irisk,52.7,174.35.73.149-10.42.0.211-80-59842-6,749fe362-9e5c-4055-a1f2-ff1d8eb5dbe5,furniture,bathroom,bath,0,0
2022-12-23 21:41:25+09,view,Female,5825604,or4iew8u,appliances.environment.vacuum,polarus,1.27,180.163.255.159-10.42.0.42-80-49572-6,571738f0-0587-4875-b814-8116309e00f9,appliances,environment,vacuum,0,0
2022-12-23 21:42:29+09,view,Male,5896431,yykgq6gn,appliances.environment.vacuum,jessnail,53.17,10.42.0.151-10.42.0.1-6193-53-17,7604d0dd-da7b-4fde-89ec-b4c112c858f0,appliances,environment,vacuum,1,1
2022-12-23 21:43:56+09,view,Male,5884577,xne08vbd,appliances.environment.vacuum,max,47.46,172.217.6.227-10.42.0.211-443-39283-6,ba1f9082-acb5-47db-8641-617576e3228f,appliances,environment,vacuum,1,1
2022-12-23 22:00:56+09,view,Male,5823935,ltf82dh3,appliances.environment.vacuum,polarus,53.81,172.217.7.163-10.42.0.151-443-48767-17,81f803ab-3710-401c-b620-0612d437a73e,appliances,environment,vacuum,1,1
2022-12-23 22:01:12+09,view,Male,5810083,ygnbt4jb,appliances.environment.vacuum,irisk,24.6,10.42.0.151-104.254.66.16-34617-80-6,e9c432d7-50e5-4daa-b7cd-5db54bb6d4fc,appliances,environment,vacuum,1,1
2022-12-23 22:01:27+09,purchase,Male,5732026,k6a9gbj2,furniture.bathroom.bath,domix,4.16,10.42.0.211-23.208.168.108-46515-443-6,c26a13a5-0ed8-4b5d-83f1-d7728ce87934,furniture,bathroom,bath,1,1
2022-12-23 22:02:03+09,view,Female,5896431,jj2fz5qq,appliances.environment.vacuum,jessnail,53.17,203.205.158.60-10.42.0.151-80-40687-6,b6c7f249-c16d-4328-877a-73e429d9a23e,appliances,environment,vacuum,0,0
2022-12-23 22:05:10+09,view,Female,5884578,9r62ffew,appliances.environment.vacuum,max,63.33,172.217.10.238-10.42.0.151-443-41859-6,ba1f9082-acb5-47db-8641-617576e3228f,appliances,environment,vacuum,0,0
2022-12-23 22:06:04+09,cart,Male,5763841,xz7rzjqv,appliances.personal.hair_cutter,Not defined,23.79,10.42.0.42-69.147.82.60-58915-443-6,97e3ed4b-0eb8-4bd6-b6ca-74210633cdc1,appliances,personal,hair_cutter,1,1
2022-12-23 22:06:56+09,view,Female,5915205,d3cko4j2,appliances.personal.hair_cutter,babyliss,31.08,10.42.0.151-10.42.0.1-17319-53-17,a0e604eb-f110-4429-b400-745a8edd8532,appliances,personal,hair_cutter,0,0
2022-12-23 22:37:34+09,view,Male,5732039,f0prnpsu,furniture.bathroom.bath,domix,3.41,10.42.0.151-54.192.38.230-55546-443-6,4615dfeb-0354-4547-bcc4-b662b4d9820b,furniture,bathroom,bath,1,1
2022-12-23 22:37:50+09,view,Female,5847076,jg7u6913,furniture.bathroom.bath,domix,0.68,10.42.0.151-31.13.80.37-47298-443-6,4615dfeb-0354-4547-bcc4-b662b4d9820b,furniture,bathroom,bath,0,0
2022-12-23 22:37:58+09,view,Female,5861760,lqnjqpdj,appliances.environment.vacuum,emil,71.43,10.42.0.151-52.84.134.65-43791-443-6,117c302c-5579-4c0e-8ace-ac1ce7aa8882,appliances,environment,vacuum,0,0
2022-12-23 22:38:51+09,view,Female,5861760,2g4m0dy7,appliances.environment.vacuum,emil,71.43,10.42.0.151-95.213.11.133-32962-80-6,c29fe140-6ad1-4dc0-90b3-8100f851674a,appliances,environment,vacuum,0,0
2022-12-23 22:40:11+09,view,Male,5896431,3zgzlzp5,appliances.environment.vacuum,jessnail,53.17,172.217.10.142-10.42.0.211-443-59473-6,06af0db4-5f00-46a5-a9d0-6545d081a8d5,appliances,environment,vacuum,1,1
2022-12-23 22:40:26+09,cart,Female,5896431,951wyr0h,appliances.environment.vacuum,jessnail,53.17,172.217.11.10-10.42.0.151-443-49617-6,06af0db4-5f00-46a5-a9d0-6545d081a8d5,appliances,environment,vacuum,0,0
2022-12-23 22:42:19+09,view,Female,5771614,ik25nf14,furniture.living_room.cabinet,kosmekka,150.79,239.255.255.250-10.42.0.1-1900-42812-17,eba0fbc9-a9cc-4db3-a74a-37b59ffadf0b,furniture,living_room,cabinet,0,0
2022-12-23 22:44:59+09,cart,Female,5855507,1e2kkhht,appliances.environment.vacuum,max,79.21,10.42.0.211-103.7.30.118-39706-80-6,80ebcc55-5afe-45c6-8239-29897e8d7e71,appliances,environment,vacuum,0,0
2022-12-23 22:48:10+09,purchase,Male,5884578,w5fxen70,appliances.environment.vacuum,max,63.33,157.240.18.15-10.42.0.211-443-47713-6,36a01d3a-cba9-40a6-8663-676733fe773a,appliances,environment,vacuum,1,1
2022-12-23 23:03:44+09,view,Female,5861760,uzzuoy9v,appliances.environment.vacuum,emil,71.43,10.42.0.211-64.71.142.120-41728-443-6,25813874-6d1d-4106-967f-06e04f296b72,appliances,environment,vacuum,0,0
2022-12-23 23:03:50+09,view,Female,5856191,exm1rv1w,appliances.environment.vacuum,runail,24.44,172.217.12.161-10.42.0.211-443-43276-6,2bf38219-c851-45d2-8683-e61f111af756,appliances,environment,vacuum,0,0
2022-12-23 23:04:11+09,cart,Female,5847851,sztzrx1l,appliances.environment.vacuum,irisk,9.37,10.42.0.151-104.244.42.65-39946-443-6,2e1c2699-8add-42e4-b2a3-788f26c421d9,appliances,environment,vacuum,0,0
2022-12-23 23:04:45+09,view,Male,5861761,ub9dtgup,appliances.environment.vacuum,emil,48.41,10.42.0.211-10.42.0.1-13919-53-17,25813874-6d1d-4106-967f-06e04f296b72,appliances,environment,vacuum,1,1
2022-12-23 23:05:58+09,view,Male,5732026,p5rtp31m,furniture.bathroom.bath,domix,4.16,10.42.0.211-66.198.24.225-40764-80-6,53ff3409-30be-4e63-b5d7-e8051b11fff8,furniture,bathroom,bath,1,1
2022-12-23 23:12:07+09,view,Female,5746848,28wrp74k,furniture.bathroom.bath,irisk,54.76,10.42.0.211-106.11.94.1-34195-443-6,9a9d8da5-fe24-449d-a62b-befda144fd68,furniture,bathroom,bath,0,0
2022-12-23 23:12:20+09,view,Male,5856192,8f0pn321,appliances.environment.vacuum,runail,24.44,10.42.0.151-10.42.0.1-21506-53-17,465ef468-b01c-4c27-8fa9-3ac83b48f5e4,appliances,environment,vacuum,1,1
2022-12-23 23:13:58+09,view,Female,5861762,xavtxl4m,appliances.environment.vacuum,emil,93.65,10.42.0.1-10.42.0.42-53-36167-17,9c063d70-757f-41d4-be63-7436ff87cd8e,appliances,environment,vacuum,0,0
2022-12-23 23:16:02+09,cart,Female,5877461,0z95orkh,appliances.environment.vacuum,jessnail,21.43,172.217.7.163-10.42.0.42-443-54184-6,0c63a0dd-678e-4be4-ae45-9475b94dc03c,appliances,environment,vacuum,0,0
2022-12-23 23:16:04+09,view,Male,5877461,1jpwtd4t,appliances.environment.vacuum,jessnail,21.43,10.42.0.211-10.42.0.1-13505-53-17,0c63a0dd-678e-4be4-ae45-9475b94dc03c,appliances,environment,vacuum,1,1
2022-12-23 23:16:28+09,cart,Male,5877461,zv0t3d0m,appliances.environment.vacuum,jessnail,21.43,158.85.48.243-10.42.0.151-5222-33794-6,0c63a0dd-678e-4be4-ae45-9475b94dc03c,appliances,environment,vacuum,1,1
2022-12-23 23:16:31+09,cart,Female,5861764,5rfgyiit,appliances.environment.vacuum,emil,1.43,10.42.0.211-10.42.0.1-29629-53-17,5716a4e1-30d5-42f6-b807-9c6ea3324aed,appliances,environment,vacuum,0,0
2022-12-23 23:16:33+09,cart,Female,5861764,ki9f6ssk,appliances.environment.vacuum,emil,1.43,203.205.158.60-10.42.0.211-80-43428-6,5716a4e1-30d5-42f6-b807-9c6ea3324aed,appliances,environment,vacuum,0,0
2022-12-23 23:16:35+09,cart,Female,5861764,bpnfupzv,appliances.environment.vacuum,emil,1.43,174.35.73.148-10.42.0.211-80-49356-6,5716a4e1-30d5-42f6-b807-9c6ea3324aed,appliances,environment,vacuum,0,0
2022-12-23 23:16:38+09,cart,Male,5861764,mxrq99vo,appliances.environment.vacuum,emil,1.43,172.217.12.170-10.42.0.211-443-44501-6,5716a4e1-30d5-42f6-b807-9c6ea3324aed,appliances,environment,vacuum,1,1
2022-12-23 23:16:41+09,cart,Male,5861764,j3p1u80n,appliances.environment.vacuum,emil,1.43,10.42.0.211-104.79.152.104-44336-443-6,5716a4e1-30d5-42f6-b807-9c6ea3324aed,appliances,environment,vacuum,1,1
2022-12-23 23:17:03+09,cart,Female,5877461,qctdrbn3,appliances.environment.vacuum,jessnail,21.43,10.42.0.211-74.6.105.9-33885-443-6,0c63a0dd-678e-4be4-ae45-9475b94dc03c,appliances,environment,vacuum,0,0
2022-12-23 23:17:48+09,view,Female,5877461,37qoupvk,appliances.environment.vacuum,jessnail,21.43,10.42.0.211-10.42.0.1-63807-53-17,0c63a0dd-678e-4be4-ae45-9475b94dc03c,appliances,environment,vacuum,0,0
2022-12-24 00:59:43+09,remove_from_cart,Female,5823935,m9xu4zyr,appliances.environment.vacuum,polarus,53.81,10.42.0.211-38.69.238.129-44806-443-6,a7c26fe0-07bd-4f12-a469-3bb40e91a266,appliances,environment,vacuum,0,0
2022-12-24 01:08:07+09,view,Female,5823938,5eqdrd52,appliances.environment.vacuum,polarus,94.44,172.217.10.42-10.42.0.211-443-52347-6,8b3537b9-0b37-4596-ae1e-0ea4e98f1005,appliances,environment,vacuum,0,0
2022-12-24 01:37:32+09,remove_from_cart,Female,5855508,wrhr237o,appliances.environment.vacuum,max,95.08,175.100.207.231-10.42.0.151-80-33027-6,4f5070b8-31c2-4f96-99c8-00c398f5177b,appliances,environment,vacuum,0,0
2022-12-24 01:37:32+09,remove_from_cart,Male,5855508,v09jj3a2,appliances.environment.vacuum,max,95.08,174.36.210.49-10.42.0.211-443-54136-6,4f5070b8-31c2-4f96-99c8-00c398f5177b,appliances,environment,vacuum,1,1
2022-12-24 01:37:49+09,view,Female,5896187,c5gl9p3a,appliances.environment.vacuum,jessnail,63.33,216.58.219.200-10.42.0.42-443-38864-6,828310bc-422d-49bd-a19f-b0a068a8404f,appliances,environment,vacuum,0,0
2022-12-24 01:37:56+09,view,Female,5884580,sc1yzzsn,appliances.environment.vacuum,max,63.33,172.217.12.195-10.42.0.151-443-38469-6,828310bc-422d-49bd-a19f-b0a068a8404f,appliances,environment,vacuum,0,0
2022-12-24 01:38:57+09,view,Female,5855508,il35gs97,appliances.environment.vacuum,max,95.08,10.42.0.151-10.42.0.1-3016-53-17,828310bc-422d-49bd-a19f-b0a068a8404f,appliances,environment,vacuum,0,0
2022-12-24 01:39:27+09,view,Female,5861761,90qq0xsw,appliances.environment.vacuum,emil,48.41,169.55.67.234-10.42.0.151-5222-53649-6,9554b8eb-24c4-467b-93bc-f941a15e5a1e,appliances,environment,vacuum,0,0
2022-12-24 01:39:28+09,cart,Female,5855508,j35w1vsw,appliances.environment.vacuum,max,95.08,10.42.0.211-119.146.74.31-58753-443-6,828310bc-422d-49bd-a19f-b0a068a8404f,appliances,environment,vacuum,0,0
2022-12-24 01:39:31+09,remove_from_cart,Female,5884580,zmyxksbq,appliances.environment.vacuum,max,63.33,219.142.78.217-10.42.0.151-80-38057-6,828310bc-422d-49bd-a19f-b0a068a8404f,appliances,environment,vacuum,0,0
2022-12-24 01:40:39+09,purchase,Male,5855508,24fkaqlz,appliances.environment.vacuum,max,95.08,10.42.0.151-104.254.66.16-34628-80-6,828310bc-422d-49bd-a19f-b0a068a8404f,appliances,environment,vacuum,1,1
2022-12-24 01:40:55+09,view,Female,5746848,ekih7xfx,furniture.bathroom.bath,irisk,54.76,172.217.9.238-10.42.0.211-443-47478-6,95026c4a-55bb-4f5c-96a0-1f0b319d849f,furniture,bathroom,bath,0,0
2022-12-24 01:54:27+09,view,Female,5824088,b7q8mhso,appliances.environment.vacuum,polarus,70.63,172.217.10.67-10.42.0.151-80-55534-6,2b7d29fc-808c-46eb-a39e-002ab86d667f,appliances,environment,vacuum,0,0
2022-12-24 01:54:40+09,view,Male,5823936,0vofftmj,appliances.environment.vacuum,polarus,57.94,172.217.3.106-10.42.0.211-443-38929-6,6bb6cbd3-3d5e-4716-88ed-e3d035589fb6,appliances,environment,vacuum,1,1
2022-12-24 01:55:27+09,view,Male,5856191,1dcf0uum,appliances.environment.vacuum,runail,24.44,10.42.0.151-119.146.74.33-41907-443-6,2309fff4-8fae-4360-b35e-90e565b160ea,appliances,environment,vacuum,1,1
2022-12-24 01:55:38+09,view,Male,5885592,124czudi,appliances.environment.vacuum,polarus,59.52,10.42.0.151-10.42.0.1-58652-53-17,6bb6cbd3-3d5e-4716-88ed-e3d035589fb6,appliances,environment,vacuum,1,1
2022-12-24 01:55:58+09,view,Female,5823936,y607uvg6,appliances.environment.vacuum,polarus,57.94,172.217.10.225-10.42.0.211-443-57280-6,6bb6cbd3-3d5e-4716-88ed-e3d035589fb6,appliances,environment,vacuum,0,0
2022-12-24 01:56:13+09,view,Female,5868559,8futmq6e,appliances.environment.vacuum,max,95.08,10.42.0.211-23.194.140.226-48036-80-6,441cc16f-eac2-4c0a-b8d8-95e5c9e34800,appliances,environment,vacuum,0,0
